Soundfile,Left time (sec),Right time (sec),Species,
ICLISTENHF1251_20140702T071216.408Z.wav,106.5779,108.0228,HB,
ICLISTENHF1251_20140702T071216.408Z.wav,165.8174,166.6159,UN|WSD,      
ICLISTENHF1251_20140702T072216.410Z.wav,19.04943,19.39163,UN|WSD|O,"	"
ICLISTENHF1251_20140702T072216.410Z.wav,36.92015,39.27756,HB,
ICLISTENHF1251_20140702T072216.410Z.wav,44.18251,45.36122,UN|WSD|O,"	"
ICLISTENHF1251_20140702T073216.411Z.wav,4.14449,5.09506,UN|WSD,      
ICLISTENHF1251_20140702T073216.411Z.wav,295.095,297.7186,HB,
ICLISTENHF1251_20140702T074216.414Z.wav,45.05703,47.56654,UN,
ICLISTENHF1251_20140702T074216.414Z.wav,59.27757,60.53232,UN|WSD,      
ICLISTENHF1251_20140702T074216.414Z.wav,283.46,285.2091,UN|HB,
ICLISTENHF1251_20140702T075216.415Z.wav,86.46388,88.70722,UN|HB,
ICLISTENHF1251_20140702T075216.415Z.wav,107.9467,108.5931,UN|OC|WS,"	"
ICLISTENHF1251_20140702T080216.417Z.wav,8.97337,10.64639,HB,
ICLISTENHF1251_20140702T080216.417Z.wav,23.07985,23.61217,UN|OC|WS,"	"
ICLISTENHF1251_20140702T081216.418Z.wav,226.806,230.4943,HB,
ICLISTENHF1251_20140702T082216.421Z.wav,119.3916,120.8745,UN|HB,
ICLISTENHF1251_20140702T082216.421Z.wav,291.4448,292.7756,UN|HB|FS,"	"
ICLISTENHF1251_20140702T083216.423Z.wav,21.1787,22.92776,HB,
ICLISTENHF1251_20140702T084216.424Z.wav,89.61977,91.10266,HB,
ICLISTENHF1251_20140702T085216.427Z.wav,170.7604,173.3079,HB,
ICLISTENHF1251_20140702T090216.428Z.wav,50.11407,51.44487,HB,
ICLISTENHF1251_20140702T093216.434Z.wav,270.9787,272.7277,UN|HB,
ICLISTENHF1251_20140702T094216.437Z.wav,10.68441,11.93916,UN|HB,
ICLISTENHF1251_20140702T094216.437Z.wav,82.43345,85.51331,HB,
ICLISTENHF1251_20140702T094216.437Z.wav,190.9505,191.9011,UN|OC|WS,"	"
ICLISTENHF1251_20140702T095216.438Z.wav,45.5133,46.69202,HB,
ICLISTENHF1251_20140702T100216.440Z.wav,87.43345,88.8403,UN|HB,
ICLISTENHF1251_20140702T101216.441Z.wav,20.8365,22.6616,HB,
ICLISTENHF1251_20140702T102216.444Z.wav,15.51331,16.95816,HB,
ICLISTENHF1251_20140702T104216.447Z.wav,141.673,142.7756,HB,
ICLISTENHF1251_20140702T105216.450Z.wav,48.21292,49.12548,HB,
ICLISTENHF1251_20140702T105216.450Z.wav,265.7794,266.4638,UN|D|WSD,"	"
ICLISTENHF1251_20140702T110216.451Z.wav,138.365,139.0114,HB,
ICLISTENHF1251_20140702T111216.453Z.wav,105.095,108.8973,UN|HB|NN,"	"
ICLISTENHF1251_20140702T112216.456Z.wav,44.90494,46.57795,HB,
ICLISTENHF1251_20140702T113216.457Z.wav,39.39163,40.45627,HB,
ICLISTENHF1251_20140702T114216.459Z.wav,29.20152,31.02662,HB,
ICLISTENHF1251_20140702T115216.461Z.wav,234.9049,236.2357,HB,
ICLISTENHF1251_20140702T120216.463Z.wav,122.9657,123.9733,HB,
ICLISTENHF1251_20140702T121216.464Z.wav,171.1026,172.5855,HB,
ICLISTENHF1251_20140702T122216.467Z.wav,36.38783,37.79468,HB,
ICLISTENHF1251_20140702T123216.469Z.wav,42.6616,44.48669,HB,
ICLISTENHF1251_20140702T123216.469Z.wav,279.6577,281.1026,UN|D,
ICLISTENHF1251_20140702T124216.470Z.wav,93.30797,94.67681,HB,
ICLISTENHF1251_20140702T125216.471Z.wav,51.40684,53.49809,HB,
ICLISTENHF1251_20140702T130216.473Z.wav,45.6654,48.21292,UN|HB,
ICLISTENHF1251_20140702T131216.476Z.wav,38.85932,41.02662,UN|HB,
ICLISTENHF1251_20140702T132216.477Z.wav,125.9695,130.038,UN|HB,
ICLISTENHF1251_20140702T133216.480Z.wav,269.3536,271.2927,UN|FW,
ICLISTENHF1251_20140702T134216.480Z.wav,8.4981,10.22814,HB,
ICLISTENHF1251_20140702T140216.484Z.wav,13.68821,15.36122,HB,
ICLISTENHF1251_20140702T140216.484Z.wav,221.3308,222.8517,UN|KW|HB,"	"
ICLISTENHF1251_20140702T141216.486Z.wav,265.019,267.8707,UN|HB,
ICLISTENHF1251_20140702T143216.490Z.wav,169.6197,171.1406,UN,
ICLISTENHF1251_20140702T144216.493Z.wav,121.2547,122.4334,UN|WSD|O,"	"
ICLISTENHF1251_20140702T144216.493Z.wav,206.5399,209.3536,UN|D|HB,      
ICLISTENHF1251_20140702T145216.494Z.wav,9.14447,10.41825,UN|OC|NN,"	"
ICLISTENHF1251_20140702T145216.494Z.wav,20.41825,22.24335,HB,
ICLISTENHF1251_20140702T145216.494Z.wav,240.114,240.7984,UN|OC,
ICLISTENHF1251_20140702T150216.496Z.wav,75.05703,77.03422,UN|HB,
ICLISTENHF1251_20140702T150216.496Z.wav,87.18631,88.327,UN|OC,
ICLISTENHF1251_20140702T150216.496Z.wav,149.2775,150.3041,HB,
ICLISTENHF1251_20140702T151216.497Z.wav,28.17491,28.89733,UN|OC,
ICLISTENHF1251_20140702T151216.497Z.wav,85.01901,86.61597,UN|OC,
ICLISTENHF1251_20140702T151216.497Z.wav,107.7186,109.3916,HB,
ICLISTENHF1251_20140702T152216.500Z.wav,22.87706,26.74271,UN|HB,
ICLISTENHF1251_20140702T152216.500Z.wav,79.65779,80.25982,UN|OC,
ICLISTENHF1251_20140702T153216.502Z.wav,9.20152,10.76046,UN|D|WSD,"	"
ICLISTENHF1251_20140702T155216.506Z.wav,144.2585,146.1977,UN|HB,
ICLISTENHF1251_20140702T160216.506Z.wav,72.82342,75.06676,UN|HB,
ICLISTENHF1251_20140702T175216.528Z.wav,250.038,251.5589,HB,
ICLISTENHF1251_20140702T180216.529Z.wav,102.2433,102.9277,UN|HB|D|,"	"
ICLISTENHF1251_20140702T181216.530Z.wav,255.8935,256.9581,UN|HB|D,      
ICLISTENHF1251_20140702T183216.535Z.wav,8.06084,8.97337,UN|HB|D,      
ICLISTENHF1251_20140702T184216.536Z.wav,137.1482,138.5551,SPW,
ICLISTENHF1251_20140702T184216.536Z.wav,148.0608,149.5817,HB,
ICLISTENHF1251_20140702T185216.539Z.wav,82.58555,83.34601,UN|D,
ICLISTENHF1251_20140702T190216.540Z.wav,205.7604,207.7756,UN|D|HB,      
ICLISTENHF1251_20140702T190216.540Z.wav,287.4981,289.6274,UN|HB,
ICLISTENHF1251_20140702T191216.542Z.wav,65.6654,67.14828,UN|HB,
ICLISTENHF1251_20140702T191216.542Z.wav,168.8212,170.076,UN|D|HB,      
ICLISTENHF1251_20140702T191216.542Z.wav,180.076,185.3612,UN|OC|HB,"	"
ICLISTENHF1251_20140702T192216.545Z.wav,23.76426,25.1711,UN|HB,
ICLISTENHF1251_20140702T193216.546Z.wav,178.5931,180.4943,UN|HB,
ICLISTENHF1251_20140702T194216.548Z.wav,51.90114,53.11787,UN|D,
ICLISTENHF1251_20140702T194216.548Z.wav,173.8022,176.3498,UN,
ICLISTENHF1251_20140702T195216.549Z.wav,48.89734,50.53232,UN|HB,
ICLISTENHF1251_20140702T195216.549Z.wav,79.46767,80.26616,UN|SPW,      
ICLISTENHF1251_20140702T195216.549Z.wav,189.6577,191.1406,UN|HB,
ICLISTENHF1251_20140702T200216.552Z.wav,38.63118,40.07605,UN|HB,
ICLISTENHF1251_20140702T202216.555Z.wav,85.55133,87.71863,UN|HB,
ICLISTENHF1251_20140702T202216.555Z.wav,205.133,206.692,UN|HB,
ICLISTENHF1251_20140702T203216.558Z.wav,24.79087,25.96958,HB,
ICLISTENHF1251_20140702T203216.558Z.wav,43.42205,46.38783,UN,
ICLISTENHF1251_20140702T204216.559Z.wav,23.04183,24.60076,UN|WSD,      
ICLISTENHF1251_20140702T204216.559Z.wav,46.76806,47.45247,UN|WSD,      
ICLISTENHF1251_20140702T204216.559Z.wav,49.84791,50.64638,HB,
ICLISTENHF1251_20140702T205216.561Z.wav,146.5779,148.403,HB,
ICLISTENHF1251_20140702T205216.561Z.wav,161.1026,161.9391,UN,
ICLISTENHF1251_20140702T210216.562Z.wav,4.65779,6.38783,UN,
ICLISTENHF1251_20140702T210216.562Z.wav,187.2053,188.441,HB,
ICLISTENHF1251_20140702T211216.565Z.wav,22.88973,24.29658,HB,
ICLISTENHF1251_20140702T211216.565Z.wav,80.19011,81.25475,UN|HB,
ICLISTENHF1251_20140702T213216.569Z.wav,23.74524,25.19011,KW,
ICLISTENHF1251_20140702T213216.569Z.wav,217.6045,218.365,HB,
ICLISTENHF1251_20140702T213216.569Z.wav,240,240.4562,UN|D,
ICLISTENHF1251_20140702T214216.571Z.wav,129.0114,130.6083,UN|HB,
ICLISTENHF1251_20140702T220216.573Z.wav,280.6083,281.9771,HB,
ICLISTENHF1251_20140702T221216.575Z.wav,55.96957,57.30037,HB,
ICLISTENHF1251_20140702T223216.581Z.wav,100.6844,101.5589,UN|HB|KW,"	"
ICLISTENHF1251_20140702T224216.582Z.wav,43.61217,45.01901,HB,
ICLISTENHF1251_20140702T225216.584Z.wav,11.80608,12.81369,HB,
ICLISTENHF1251_20140702T230216.585Z.wav,14.94297,16.38783,HB,
ICLISTENHF1251_20140702T231216.588Z.wav,146.8821,148.7072,HB,
ICLISTENHF1251_20140702T232216.589Z.wav,271.787,274.7908,HB,
ICLISTENHF1251_20140702T233216.592Z.wav,117.5285,118.6692,HB,
ICLISTENHF1251_20140702T234216.592Z.wav,50.38022,51.78707,HB,
ICLISTENHF1251_20140702T234216.592Z.wav,176.9961,178.7832,UN|KW|HB,"	"
ICLISTENHF1251_20140702T235216.595Z.wav,68.51711,70.11407,HB,
ICLISTENHF1251_20140703T000216.596Z.wav,129.6577,132.5855,UN|HB,
ICLISTENHF1251_20140703T001216.598Z.wav,39.04943,40.76046,UN|HB,
ICLISTENHF1251_20140703T002216.601Z.wav,191.3308,193.6501,HB,
ICLISTENHF1251_20140703T004216.604Z.wav,70.3422,71.71103,UN|HB|KW,"	"
ICLISTENHF1251_20140703T004216.604Z.wav,72.54753,75.01901,UN|HB,
ICLISTENHF1251_20140703T004216.604Z.wav,192.2813,196.0456,HB,
ICLISTENHF1251_20140703T010216.608Z.wav,100,102.2053,HB,
ICLISTENHF1251_20140703T012216.611Z.wav,25.85551,26.57795,HB,
ICLISTENHF1251_20140703T014216.615Z.wav,101.711,103.498,HB,
ICLISTENHF1251_20140703T020216.618Z.wav,145.9315,147.6425,HB,
ICLISTENHF1251_20140703T021216.619Z.wav,20.45627,21.71103,HB,
ICLISTENHF1251_20140703T022216.621Z.wav,115.2471,117.1863,HB,
ICLISTENHF1251_20140703T023216.624Z.wav,97.22432,98.327,HB,
ICLISTENHF1251_20140703T025216.627Z.wav,87.07224,89.5057,UN|HB|FS,"	"
ICLISTENHF1251_20140703T025216.627Z.wav,217.8707,219.5057,UN|HB,
ICLISTENHF1251_20140703T030216.628Z.wav,5.62737,8.07985,HB,
ICLISTENHF1251_20140703T030216.628Z.wav,224.8859,225.6654,UN|WSD,      
ICLISTENHF1251_20140703T031216.631Z.wav,267.1482,269.1254,UN|HB,
ICLISTENHF1251_20140703T032216.632Z.wav,20.38023,21.25475,UN|HB|D,      
ICLISTENHF1251_20140703T032216.632Z.wav,30.26616,32.31939,UN|HB,
ICLISTENHF1251_20140703T032216.632Z.wav,43.8403,45.32319,HB,
ICLISTENHF1251_20140703T033216.634Z.wav,106.9581,108.479,HB,
ICLISTENHF1251_20140703T034216.637Z.wav,2.96578,3.76426,UN|HB|FS,"	"
ICLISTENHF1251_20140703T034216.637Z.wav,15.83649,16.59695,HB,
ICLISTENHF1251_20140703T034216.637Z.wav,205.3422,206.9581,UN|HB|KW,"	"
ICLISTENHF1251_20140703T035216.638Z.wav,20.3422,22.09125,HB,
ICLISTENHF1251_20140703T040216.640Z.wav,18.97338,21.40684,HB,
ICLISTENHF1251_20140703T041216.641Z.wav,248.2129,250,UN|HB|FS,"	"
ICLISTENHF1251_20140703T042216.644Z.wav,96.34981,97.18631,HB,
ICLISTENHF1251_20140703T043216.644Z.wav,201.749,203.0418,UN|D|WSD,"	"
ICLISTENHF1251_20140703T043216.644Z.wav,241.825,243.3079,HB,
ICLISTENHF1251_20140703T043216.644Z.wav,281.0646,283.384,UN|HB|FS,"	"
ICLISTENHF1251_20140703T044216.647Z.wav,246.0076,247.2623,UN|WSD,      
ICLISTENHF1251_20140703T045216.648Z.wav,77.03422,78.17491,UN|WSD,      
ICLISTENHF1251_20140703T050216.650Z.wav,22.85171,23.57414,UN|HB,
ICLISTENHF1251_20140703T052216.654Z.wav,57.26236,57.98478,UN|WSD|O,"	"
ICLISTENHF1251_20140703T053216.655Z.wav,193.9543,194.6768,UN|WSD|O,"	"
ICLISTENHF1251_20140703T054216.657Z.wav,5.51331,6.1597,HB,
ICLISTENHF1251_20140703T054216.657Z.wav,15.13308,15.96958,UN|WSD|O,"	"
ICLISTENHF1251_20140703T055216.658Z.wav,25.51331,26.5019,UN|WSD|O,"	"
ICLISTENHF1251_20140703T060216.661Z.wav,101.4068,102.1292,UN|WSD|O,"	"
ICLISTENHF1251_20140703T060216.661Z.wav,119.8859,120.4562,HB,
ICLISTENHF1251_20140703T061216.663Z.wav,19.08745,20.45627,UN|WSD,      
ICLISTENHF1251_20140703T061216.663Z.wav,21.52091,22.09125,UN|WSD|O,"	"
ICLISTENHF1251_20140703T061216.663Z.wav,288.1749,289.0114,HB,
ICLISTENHF1251_20140703T062216.664Z.wav,23.53612,24.18251,UN|WSD,      
ICLISTENHF1251_20140703T062216.664Z.wav,134.7148,135.3612,UN|HB,
ICLISTENHF1251_20140703T063216.665Z.wav,24.98098,25.28517,UN|WSD,      
ICLISTENHF1251_20140703T063216.665Z.wav,42.96578,44.86692,UN|HB,
ICLISTENHF1251_20140703T063216.665Z.wav,105.3992,106.2357,HB,
ICLISTENHF1251_20140703T064216.667Z.wav,15.47528,16.27375,UN|WSD,      
ICLISTENHF1251_20140703T064216.667Z.wav,171.9391,172.5855,HB,
ICLISTENHF1251_20140703T065216.670Z.wav,24.44867,26.15969,UN|D|WSD,"	"
ICLISTENHF1251_20140703T065216.670Z.wav,57.45247,58.21293,UN|OC|WS,"	"
ICLISTENHF1251_20140703T065216.670Z.wav,239.6958,242.3193,UN|HB,
ICLISTENHF1251_20140703T070216.671Z.wav,13.6692,14.10646,UN|WSD,      
ICLISTENHF1251_20140703T070216.671Z.wav,129.5247,131.8441,UN|HB,
ICLISTENHF1251_20140703T071216.674Z.wav,27.8327,29.23953,HB,
ICLISTENHF1251_20140703T071216.674Z.wav,106.6159,108.2509,UN|HB,
ICLISTENHF1251_20140703T071216.674Z.wav,163.9163,164.7908,UN|WSD,      
ICLISTENHF1251_20140703T072216.674Z.wav,57.30037,58.82129,HB,
ICLISTENHF1251_20140703T073216.677Z.wav,23.30798,24.29658,UN|HB|P,      
ICLISTENHF1251_20140703T073216.677Z.wav,44.10646,45.1711,HB,
ICLISTENHF1251_20140703T073216.677Z.wav,171.4828,174.7528,UN,
ICLISTENHF1251_20140703T074216.678Z.wav,45.55133,46.88213,HB,
ICLISTENHF1251_20140703T074216.678Z.wav,116.9961,118.0228,UN|WSD|D,"	"
ICLISTENHF1251_20140703T075216.680Z.wav,49.96197,51.44487,HB,
ICLISTENHF1251_20140703T075216.680Z.wav,297.361,298.0835,UN|WSD|O,"	"
ICLISTENHF1251_20140703T080216.683Z.wav,39.80989,40.15208,UN|WSD|O,"	"
ICLISTENHF1251_20140703T080216.683Z.wav,273.1178,275.019,UN|HB|OC,"	"
ICLISTENHF1251_20140703T081216.684Z.wav,5.01901,6.08364,UN|WSD,      
ICLISTENHF1251_20140703T081216.684Z.wav,23.26996,24.10646,UN|WSD|O,"	"
ICLISTENHF1251_20140703T081216.684Z.wav,25.36122,27.22433,HB,
ICLISTENHF1251_20140703T082216.686Z.wav,17.11027,18.28897,HB,
ICLISTENHF1251_20140703T082216.686Z.wav,49.69582,50.1901,UN|WSD,      
ICLISTENHF1251_20140703T082216.686Z.wav,96.92015,99.31559,UN|FS|HB,"	"
ICLISTENHF1251_20140703T083216.687Z.wav,2.92776,3.26996,UN|WSD,      
ICLISTENHF1251_20140703T083216.687Z.wav,203.9923,206.0836,UN|HB|NN,"	"
ICLISTENHF1251_20140703T084216.690Z.wav,35.32319,36.12166,UN|WSD,      
ICLISTENHF1251_20140703T084216.690Z.wav,240.5703,241.5209,UN|HB,
ICLISTENHF1251_20140703T085216.690Z.wav,17.14829,18.13688,UN|WSD|O,"	"
ICLISTENHF1251_20140703T085216.690Z.wav,75.89354,78.36502,HB,
ICLISTENHF1251_20140703T090216.693Z.wav,273.1558,274.0304,UN|OC,
ICLISTENHF1251_20140703T091216.694Z.wav,55.51331,56.69202,UN|WSD,      
ICLISTENHF1251_20140703T091216.694Z.wav,143.6501,144.9049,UN|WSD,      
ICLISTENHF1251_20140703T092216.697Z.wav,1.36881,2.12927,HB,
ICLISTENHF1251_20140703T092216.697Z.wav,27.56653,28.59316,UN|D|WSD,"	"
ICLISTENHF1251_20140703T093216.698Z.wav,11.02662,12.16729,UN|D|WSD,"	"
ICLISTENHF1251_20140703T094216.700Z.wav,7.49049,8.70722,UN|D|WSD,"	"
ICLISTENHF1251_20140703T095216.701Z.wav,105.1711,106.3117,UN|OC,
ICLISTENHF1251_20140703T095216.701Z.wav,196.9581,199.0114,HB,
ICLISTENHF1251_20140703T095216.701Z.wav,223.2319,225.2471,UN|FS|GW,"	"
ICLISTENHF1251_20140703T095216.701Z.wav,223.384,224.3726,UN|WSD|D,"	"
ICLISTENHF1251_20140703T100216.703Z.wav,159.5437,160.9885,UN|WSD|D,"	"
ICLISTENHF1251_20140703T101216.706Z.wav,36.69202,37.94677,UN|WSD|D,"	"
ICLISTENHF1251_20140703T101216.706Z.wav,52.01521,53.57414,UN|HB,
ICLISTENHF1251_20140703T101216.706Z.wav,127.2623,127.9847,UN|WSD,      
ICLISTENHF1251_20140703T101216.706Z.wav,157.7946,160.1901,HB,
ICLISTENHF1251_20140703T102216.707Z.wav,31.40684,33.4981,UN|HB,
ICLISTENHF1251_20140703T102216.707Z.wav,33.8403,34.75285,HB,
ICLISTENHF1251_20140703T102216.707Z.wav,152.2433,155.1711,UN|HB|GW,"	"
ICLISTENHF1251_20140703T103216.709Z.wav,0.6844,3.19392,UN|HB,
ICLISTENHF1251_20140703T103216.709Z.wav,52.85171,54.14449,UN|WSD,      
ICLISTENHF1251_20140703T104216.710Z.wav,11.40684,13.26996,UN|HB,
ICLISTENHF1251_20140703T104216.710Z.wav,106.0076,107.9087,UN|HB|D,      
ICLISTENHF1251_20140703T104216.710Z.wav,198.403,200.2661,HB,
ICLISTENHF1251_20140703T110216.713Z.wav,6.42586,7.87072,UN,
ICLISTENHF1251_20140703T110216.713Z.wav,129.1635,130.2281,UN,
ICLISTENHF1251_20140703T110216.713Z.wav,130.4943,131.5969,UN|HB,
ICLISTENHF1251_20140703T110216.713Z.wav,148.8212,151.1787,UN|FW,
ICLISTENHF1251_20140703T110216.713Z.wav,218.9733,221.4068,UN|B|P,      
ICLISTENHF1251_20140703T111216.714Z.wav,50.11407,50.60837,UN|B|P,      
ICLISTENHF1251_20140703T111216.714Z.wav,63.57414,64.8289,HB,
ICLISTENHF1251_20140703T112216.717Z.wav,66.08365,67.8327,UN|HB|D,      
ICLISTENHF1251_20140703T123216.729Z.wav,18.89734,19.20152,UN|WSD,      
ICLISTENHF1251_20140703T124216.730Z.wav,81.44487,82.16729,UN|WSD,      
ICLISTENHF1251_20140703T124216.730Z.wav,103.422,105.095,HB,
ICLISTENHF1251_20140703T125216.732Z.wav,227.7566,229.0114,UN|HB,
ICLISTENHF1251_20140703T130216.733Z.wav,2.31938,4.25855,HB,
ICLISTENHF1251_20140703T134216.740Z.wav,127.5665,128.6311,UN|HB,
ICLISTENHF1251_20140703T141111.191Z.wav,32.50951,33.30797,UN|WSD,      
ICLISTENHF1251_20140703T141111.191Z.wav,167.9467,168.6691,UN|D,
ICLISTENHF1251_20140703T142111.194Z.wav,22.47148,23.95437,UN|WSD|D,"	"
ICLISTENHF1251_20140703T142111.194Z.wav,39.39163,40.15208,UN|WSD|O,"	"
ICLISTENHF1251_20140703T142111.194Z.wav,288.0228,289.3536,UN|D|HB,      
ICLISTENHF1251_20140703T143111.196Z.wav,12.88973,13.65019,UN|OC,
ICLISTENHF1251_20140703T143111.196Z.wav,35.51331,36.38783,UN|WSD|D,"	"
ICLISTENHF1251_20140703T143111.196Z.wav,177.7946,178.7452,HB,
ICLISTENHF1251_20140703T144111.198Z.wav,60.57033,61.55893,UN|WSD|D,"	"
ICLISTENHF1251_20140703T144111.198Z.wav,248.7832,250.7604,UN|HB,
ICLISTENHF1251_20140703T145111.201Z.wav,282.0538,284.2972,UN|HB,
ICLISTENHF1251_20140703T150111.203Z.wav,117.1102,117.7186,UN|WSD,      
ICLISTENHF1251_20140703T151111.203Z.wav,9.42966,10.57034,UN|WSD,      
ICLISTENHF1251_20140703T151111.203Z.wav,79.1635,79.61977,UN|WSD,      
ICLISTENHF1251_20140703T152111.206Z.wav,207.2623,208.365,UN|WSD,      
ICLISTENHF1251_20140703T152111.206Z.wav,208.8212,209.8479,UN|WSD,      
ICLISTENHF1251_20140703T153111.207Z.wav,79.1635,79.73383,UN|WSD,      
ICLISTENHF1251_20140703T153111.207Z.wav,96.19772,98.25095,HB,
ICLISTENHF1251_20140703T154111.210Z.wav,2.45246,3.46008,UN|D,
ICLISTENHF1251_20140703T154111.210Z.wav,45.89354,48.74525,HB,
ICLISTENHF1251_20140703T154111.210Z.wav,82.58555,83.34601,UN|WSD,      
ICLISTENHF1251_20140703T154111.210Z.wav,110.8365,112.2813,WSD,
ICLISTENHF1251_20140703T154111.210Z.wav,232.1673,234.2205,UN|HB|FS,"	"
ICLISTENHF1251_20140703T155111.210Z.wav,56.65398,57.79467,UN|WSD,      
ICLISTENHF1251_20140703T155111.210Z.wav,142.9657,143.5741,UN|WSD,      
ICLISTENHF1251_20140703T160111.213Z.wav,22.41444,22.68061,UN|WSD,      
ICLISTENHF1251_20140703T160111.213Z.wav,60.72243,62.31939,UN|WSD|D,"	"
ICLISTENHF1251_20140703T160111.213Z.wav,126.6159,128.1749,HB,
ICLISTENHF1251_20140703T161111.214Z.wav,10.98859,11.90114,UN|WSD,      
ICLISTENHF1251_20140703T161111.214Z.wav,170.3802,175.3992,UN|OC,
ICLISTENHF1251_20140703T162111.217Z.wav,64.94297,65.74144,UN|OC,
ICLISTENHF1251_20140703T164111.220Z.wav,23.26996,24.25856,UN|WSD,      
ICLISTENHF1251_20140703T165111.221Z.wav,10.76046,12.39544,SPW,
ICLISTENHF1251_20140703T171031.026Z.wav,72.31939,78.06083,UN|SPW,      
ICLISTENHF1251_20140703T171031.026Z.wav,108.7832,109.8479,UN|D,
ICLISTENHF1251_20140703T172031.028Z.wav,22.43346,23.30798,UN|D,
ICLISTENHF1251_20140703T173031.029Z.wav,25.1711,26.46388,UN|WSD,      
ICLISTENHF1251_20140703T174031.032Z.wav,19.61976,21.1787,UN|FW,
ICLISTENHF1251_20140703T175031.033Z.wav,69.96197,70.95057,HB,
ICLISTENHF1251_20140703T180031.036Z.wav,11.36882,13.0038,UN|WSD,      
ICLISTENHF1251_20140703T181031.036Z.wav,44.94297,45.81749,UN|WSD,      
ICLISTENHF1251_20140703T181031.036Z.wav,126.6539,127.9847,HB,
ICLISTENHF1251_20140703T182031.039Z.wav,22.88973,23.84029,UN|WSD|O,"	"
ICLISTENHF1251_20140703T182031.039Z.wav,41.44487,43.15589,WSD,
ICLISTENHF1251_20140703T183031.040Z.wav,41.55894,43.04183,WSD,
ICLISTENHF1251_20140703T183031.040Z.wav,55.43726,55.93156,UN|WSD,      
ICLISTENHF1251_20140703T184031.042Z.wav,12.81369,14.75285,WSD,
ICLISTENHF1251_20140703T184031.042Z.wav,73.46008,74.06844,UN|WSD,      
ICLISTENHF1251_20140703T185031.045Z.wav,38.74525,40.57033,WSD,
ICLISTENHF1251_20140703T190031.046Z.wav,35.13308,36.84411,WSD,
ICLISTENHF1251_20140703T190031.046Z.wav,188.8973,190,UN|WSD|O,"	"
ICLISTENHF1251_20140703T190031.046Z.wav,214.1064,215.7034,HB,
ICLISTENHF1251_20140703T191031.049Z.wav,3.0038,4.41065,WSD,
ICLISTENHF1251_20140703T191031.049Z.wav,36.84411,37.37643,UN|WSD,      
ICLISTENHF1251_20140703T192031.051Z.wav,30.4943,30.87452,UN|WSD,      
ICLISTENHF1251_20140703T192031.051Z.wav,35.13308,36.38783,WSD,
ICLISTENHF1251_20140703T193031.052Z.wav,30.57033,31.0076,UN|WSD,      
ICLISTENHF1251_20140703T193031.052Z.wav,36.80608,38.36502,UN|SPW,      
ICLISTENHF1251_20140703T193031.052Z.wav,54.79087,55.45627,WSD,
ICLISTENHF1251_20140703T194031.055Z.wav,83.15589,84.63878,WSD,
ICLISTENHF1251_20140703T195257.255Z.wav,17.37643,18.74525,UN|D,
ICLISTENHF1251_20140703T200257.256Z.wav,62.92776,64.63878,HB,
ICLISTENHF1251_20140703T200257.256Z.wav,126.0836,127.5285,UN|SPW,      
ICLISTENHF1251_20140703T201257.259Z.wav,268.9733,270.5323,HB,
ICLISTENHF1251_20140703T202257.260Z.wav,243.8403,246.6539,UN|HB,
ICLISTENHF1251_20140703T210257.269Z.wav,52.24335,53.76426,UN|HB|FS,"	"
ICLISTENHF1251_20140703T210257.269Z.wav,256.806,257.6425,SPW,
ICLISTENHF1251_20140703T211257.270Z.wav,100.076,102.1672,SPW,
ICLISTENHF1251_20140703T211257.270Z.wav,279.2015,280.114,HB,
ICLISTENHF1251_20140703T212257.273Z.wav,43.42205,44.22053,SPW,
ICLISTENHF1251_20140703T212257.273Z.wav,216.4638,219.6197,HB,
ICLISTENHF1251_20140703T213257.275Z.wav,168.9733,170.4943,HB,
ICLISTENHF1251_20140703T214257.276Z.wav,176.3117,178.1749,HB,
ICLISTENHF1251_20140703T220257.280Z.wav,67.03422,68.44106,HB,
ICLISTENHF1251_20140703T221257.282Z.wav,56.76806,57.37643,UN|SPW,      
ICLISTENHF1251_20140703T221257.282Z.wav,163.2699,164.5627,HB,
ICLISTENHF1251_20140703T222257.283Z.wav,57.49049,59.88593,HB,
ICLISTENHF1251_20140703T223257.286Z.wav,85.51331,86.42585,UN|NN|OC,"	"
ICLISTENHF1251_20140703T223257.286Z.wav,103.9543,105.6654,SPW,
ICLISTENHF1251_20140703T224257.288Z.wav,6.8441,8.40304,HB,
ICLISTENHF1251_20140703T224257.288Z.wav,11.40684,13.4981,SPW,
ICLISTENHF1251_20140703T225257.289Z.wav,26.0076,27.14828,SPW,
ICLISTENHF1251_20140703T225257.289Z.wav,27.18631,28.40304,HB,
ICLISTENHF1251_20140703T230257.292Z.wav,17.1863,19.01141,UN|HB,
ICLISTENHF1251_20140703T230257.292Z.wav,241.5589,243.1558,HB,
ICLISTENHF1251_20140703T231257.293Z.wav,40.79847,41.59696,SPW,
ICLISTENHF1251_20140703T231257.293Z.wav,86.84411,88.327,HB,
ICLISTENHF1251_20140703T232257.296Z.wav,7.22433,8.82129,HB,
ICLISTENHF1251_20140703T233257.298Z.wav,0.19011,1.40684,HB,
ICLISTENHF1251_20140703T234257.299Z.wav,157.7186,160.5703,HB,
ICLISTENHF1251_20140703T235257.301Z.wav,6.19772,8.40304,HB,
ICLISTENHF1251_20140703T235257.301Z.wav,291.2547,291.9391,SPW,
ICLISTENHF1251_20140704T000257.302Z.wav,122.6235,123.8022,HB,
